1,TLrUHf4N295,03:28,20579,7196,2918,Noticias
2,3wdagoizjiw,26:49,31222,22305,5046,Tecnologia
3,u1Wr7yY9Ns32z0py,11:32,22102,13318,3097,Vlogs
4,Dfe8XdWwwD05riW4BXR,09:23,5327,2243,2195,Esportes
5,KjpehhB1w,44:32,28972,14739,3545,Filmes
6,JMR2K2v5u6L,19:49,17036,13952,875,Jogos
7,CBeBsw,12:37,12666,3203,1315,Educacao
8,lf7LDjxj,32:36,17498,1492,12044,Esportes
9,Q91wQ5,44:25,31748,15464,4019,Culinaria
10,azcYoywuOHP,01:43,11867,8614,1870,Vlogs
11,ejPKxaJhXlu039Y,59:58,3772,2354,353,Moda
12,CWUhjhyaDDL,03:08,7685,4914,2443,Filmes
13,Elx7RlQxrBcQuZhcI50,02:50,27310,4615,8253,Filmes
14,DIHH2FpQjLlAdYM,16:42,17333,5796,6062,Esportes
15,yiT4b 2ZpSaDy9BY,47:09,5835,874,1542,Noticias
16,dc5zLHp,33:03,22682,8642,942,Noticias
17,l0auURVdt53vB7thu4t,34:11,23309,2931,8960,Filmes
18,r Vvr,56:53,23091,8604,5841,Noticias
19,yJPNgo9uPqTHohkcEto,44:26,30907,19811,4322,Tecnologia
20,x9U6BaNcXZI,54:36,14968,7623,1232,Esportes
21,MhdhA1JYq6Hd9Ue070MT,04:47,19110,3132,5762,Moda
22,JpulpmKLAFZfxWMn9,07:47,3585,3021,560,Jogos
23,VFHwqtcLuvGT3,13:40,8568,2953,2691,Vlogs
24,vLDk IpjqYTdlXt,10:10,24926,968,18703,Filmes
25,tq3Wtbj ong6J,43:13,15543,6732,4220,Filmes
26,HkQC E ,27:57,25904,23698,440,Moda
27,T9UtX8bX9,47:08,19432,191,7493,Moda
28,7mpI72nXG7jhRPP1,03:17,12490,7669,3227,Moda
29,4Mg8cgs,01:49,1233,892,96,Noticias
30,SKu7LJKnrHpBle3DkCn,34:07,18118,2155,1524,Educacao
31,Enitn1v5FrdDa,28:31,2599,1542,948,Jogos
32,6gyVQ,55:29,1394,1375,11,Esportes
33,AcBYXjZ,10:32,16939,3043,2279,Filmes
34,gYCziB8x5k,51:29,25050,22749,1658,Noticias
35,fTMY8xoSAGzsyl2,40:04,6117,5727,120,Noticias
36,y5l2QtV1RLoeTJ326,36:55,4244,3288,477,Noticias
37,jv4se3dMpMRXIWd,09:05,22151,10459,3190,Vlogs
38,ek0f5I2xuANa,01:20,13528,9584,3786,Musica
39,6F72xigW,20:30,28078,9999,14611,Culinaria
40,paHvn6,47:07,12609,8049,1333,Esportes
41,pUlMI5JiRgp405ENX,38:04,11217,7863,2914,Vlogs
42,SRmFdJel,46:23,12000,415,7240,Musica
43,jIQLzQQ,20:40,15133,1832,1744,Moda
44,wSkitcVxc0,23:03,31968,28954,320,Musica
45,A64HPHLOV1jVYQtdF14,38:48,12305,1668,8021,Filmes
46,oIWVI4dGr0u,34:09,8082,6142,1914,Noticias
