1,MbJ1FHyZ6gI5ypU5W2,08:49,25365,8896,1927,Educacao
2,QKMKG5kJORdXFNyp,52:23,4505,1795,905,Noticias
3,cO5GYlvt,46:56,12745,4405,1779,Educacao
4,OCO KgiDol,58:45,32389,28658,1166,Tecnologia
5,giUd7BUq7157G xdkC4,38:05,14269,10701,1143,Tecnologia
6,raaqDQbaFYJ6,29:06,9790,4689,1018,Musica
7,2yk0uUlNz,19:20,3594,811,2132,Musica
8,j5q9N8,50:56,3654,1589,1598,Educacao
9,rxf9xY7kGJe5hzY,12:00,28651,22922,5226,Noticias
10,Ys0exvftLiRFeFj,05:42,9131,6359,2568,Vlogs
11,WOxsc ,58:01,27962,1925,13863,Moda
12,LEzeP1eeBzu4wl,59:54,3365,1631,1220,Vlogs
13,csNAGPBO0x,54:39,18503,4249,1114,Filmes
14,IyGu0j,14:00,667,289,70,Tecnologia
15,Fv9mxfu SsD,42:14,11952,329,8649,Moda
16,VmW7LINK,48:45,1725,89,1236,Esportes
17,aLQ1Yl0u,13:30,6067,3750,1159,Educacao
18,08DvQEaRlyzz3hO5VCQF,38:40,12682,7011,4243,Filmes
19,EJQrBOGaNYrPUiqTR,52:17,18498,8757,2911,Esportes
20,SNB9zqQ,39:42,10812,4009,4621,Esportes
21,fPzjw Q5Nqe,35:57,6092,4106,1584,Musica
22,I5OFbQj3SoLc,01:38,27496,16166,1052,Vlogs
23,UIpCBJr,00:50,4890,1587,1480,Noticias
24,AYYpn Wg,33:24,179,21,60,Esportes
25,3lTLLbRl2,07:35,31605,3664,22045,Filmes
26,cTz0dc4Bq9LsDuMps5J,27:57,1350,862,67,Noticias
27,1F GHwzS443IV53IxwnZ,12:38,25491,13361,756,Musica
28,jKIUL96Um,23:43,6823,3866,1407,Vlogs
29,t5PsJZRGRDYU3Sk0TI4K,55:12,5569,1949,1152,Noticias
30,sdglskYcOjmkV,50:13,5766,2850,982,Vlogs
31,Iie3TGo,14:15,10706,1110,9423,Esportes
32,htMks8WfwZWzreH,39:06,4827,3988,563,Esportes
33,VjMgdyyJRXab,24:39,18404,9284,8845,Jogos
34,cPZ2ys3,51:10,21988,3754,14413,Tecnologia
35,NN6irYbHXFR,28:32,16866,13480,3321,Musica
36,uVQN6i,31:53,15276,9404,2358,Filmes
37,6VWqmo8KrzGomaCsnx,40:24,20059,2546,10027,Noticias
38,Lc0Iw,40:40,28986,31,12546,Noticias
39,CEOJsEHu,56:02,2642,1857,320,Culinaria
40,EXQerw1S6i8Mtq,52:12,8637,7238,964,Filmes
41,u94nG4477ZugHzT,53:56,8126,6383,1193,Musica
42,3vAkFgRcbBD71oFP,51:01,12137,2987,4294,Filmes
43, DuT5vssws2RaQ,22:40,22831,10712,4340,Esportes
44,m6mkYP0oQ c,23:32,7087,3801,1259,Tecnologia
45,jJS3mIAIokoYLC1JY8e,11:44,13975,7545,1849,Tecnologia
46,8TeiLN,56:31,2886,1588,1264,Vlogs
47,Jkcua2,30:52,12238,9977,1507,Tecnologia
48,XeICx,48:51,11443,583,8053,Esportes
49,NW HTWp0d,31:37,18526,9960,5152,Musica
50,o F5QojID0soXgxPCs,06:38,17767,6957,2064,Esportes
51,dhBHR 0J0wy QqJPp,44:08,27469,5122,16308,Educacao
52,dkB8JIzI,29:54,30673,616,15764,Tecnologia
53,EK3JQ0bwI9xdGB5hfyN,14:20,17353,13949,2906,Tecnologia
54,gBn6NIK,18:42,26921,16645,1812,Culinaria
55,fATMnxVxIitB4A0D6o,33:52,25925,1844,11314,Vlogs
56,QKZqZM,37:53,1509,922,17,Educacao
57,f6l4L3nBcgbfsT,07:14,16259,244,9794,Filmes
58,pFe0A6LOBMi8l,40:47,7305,2009,1595,Vlogs
59,ttTu0h4bcrh5OrqFY,47:01,3009,2751,86,Culinaria
60,PRUIrwIR,51:45,27332,9404,8015,Esportes
61,NbaRyA1s,12:30,5179,783,3294,Jogos
62,AEv N,38:10,30173,29707,125,Vlogs
63,ABcgwCkl,26:47,32008,31807,23,Jogos
64,n73Vy6xodH fcbxz,58:42,28739,6241,3512,Moda
65,sU5jOeXfJwrYu,35:04,31288,27075,842,Musica
66,aW4IscYk2TO FWZ,52:01,14036,12186,1815,Vlogs
67,G OmewuhEqenXJnhUKpJ,15:10,5781,3764,320,Culinaria
68,tHfWITNyQam80w5,00:43,6733,1992,3839,Filmes
69,ANJFO0STn,12:04,8309,2314,634,Filmes
70, Nj1FVJlLx8mYv,33:48,9283,6674,2205,Vlogs
71,k8JKIwTLt3NM,53:06,29646,26487,2343,Filmes
72,Tr7FZGGzed,08:58,13395,4336,2787,Esportes
73,i1PRImkIjQ14ng,51:13,16059,11423,3603,Noticias
74,M2D46Tlk2Z2tnN6u,45:58,4832,3240,135,Noticias
75,CNAHYq1wggu,40:16,28575,744,8878,Culinaria
76,B9l3Qhh 8P1nPCN,26:08,12083,5919,1306,Musica
77,ecRJDrNWL01EhZk5z,22:04,27772,11513,4513,Moda
78,dOYWT,32:55,16313,10836,1953,Culinaria
79,JMOPzC3i7e6B55nbdEd,16:04,8651,3329,3015,Moda
80,dmp4BSZuq4jEIco,35:27,22683,6403,13138,Filmes
81,mt6LQ9fW83BnJBrkST,05:20,18290,9602,1783,Vlogs
82,MRj9mwMyHLFXzoyyafZV,53:39,29455,11948,9935,Culinaria
83,RTVOCooWram5JMCcfDu,51:32,9144,2124,1475,Moda
84,pAEjsVeZLTEmdbJgZis,41:26,1212,545,192,Esportes
85,tIyxVvv3wRD51mCPd0,21:56,17367,667,14021,Jogos
86, RJeMCyDT7dKHNi,49:29,3512,2189,263,Vlogs
87,Zs2lr7,05:16,2171,1006,1098,Vlogs
88,M6U6Ew,51:03,25044,14071,2828,Culinaria
89,Yr0GKNLSd,03:11,5290,5098,76,Esportes
90,e pkojHRBqRJHSf,22:14,11614,387,8563,Culinaria
91,U5LkXGAlGltqLIV4iht,42:38,7388,128,2268,Jogos
92,KIMDE5zX5,48:01,6901,3689,459,Vlogs
93,ks6F8F0troAv,05:48,27043,3701,13027,Educacao
94,7uE zzl6CvR6h0Mlc,35:32,31063,27605,2752,Vlogs
95,DnhIXrSk,00:40,896,676,166,Moda
96,TNpux,34:34,11721,6927,521,Educacao
97,CEo1K7MiuqIjEN5e1,13:11,14320,278,4470,Tecnologia
98,VXKAIPi66LDgweE5,46:27,32668,406,11890,Educacao
99,V8QXsTDxK5z,36:49,11360,5912,1119,Culinaria
100,4sL5Tcl,30:10,22118,21083,401,Filmes
101,LKGZ05FK8ESdo1l,31:39,25600,8149,12510,Esportes
102,SGtc PKqsbckIac0AO,24:43,8047,4510,2176,Vlogs
103,s8pZtm29t,15:07,13056,2876,734,Tecnologia
104,06MrsTVcsntkXKjLxq,57:21,22224,167,18621,Esportes
105,5k0jO8,46:53,17276,13204,426,Moda
106,XLxDKPn8y,36:27,8723,3334,2910,Moda
107,mcV3P59bGUNgj3UrSi,10:40,117,11,94,Musica
108,zsBByZ3ErO4Lf,27:58,16554,4177,7944,Jogos
109,qfKiwPjm,52:43,21876,19665,1374,Educacao
110,CermxeHw2qu,30:03,29211,11579,12086,Filmes
111,1Ko4cweGo1,57:01,3318,792,1179,Musica
112,yb4r1pAm0,03:09,31148,9100,20322,Esportes
113,Yp01y4,21:49,9777,693,7027,Noticias
114,5xeZ3A0ri,27:48,20595,5690,1866,Vlogs
115,wWPP O,17:11,4389,4389,0,Tecnologia
116,OD7arMsUCx65jIAkS,44:53,15648,6766,2415,Musica
117,EdHusOIV 492pM AqQ,26:29,27358,23623,2571,Filmes
118,IZI4rVALxINb1jbKano,04:41,12097,1589,1993,Filmes
119,zchC6jxP,21:18,25058,22405,688,Esportes
120,iLoH9QovhxP,40:09,16608,7303,4019,Filmes
121,6ixQKE7TbD,10:17,7051,1906,2043,Noticias
122, wkbwMTqLJkAvS,17:56,26423,11626,5439,Musica
123,kIeoJeooBm,11:11,6547,4839,1454,Vlogs
124,4Df18SGG2,04:29,20313,12635,5800,Culinaria
125,m9mNjjfhBN70,47:30,25324,24132,558,Noticias
126,9crG4p5TDe5n1FLVwSX,24:42,20996,13909,4922,Esportes
127,qk3U51NcRTR5oVF,43:05,106,31,54,Jogos
128,QBzpS OrIYUHA9,02:10,30404,20254,1319,Culinaria
129,s QRDbqHpIre,37:47,2265,1036,447,Vlogs
130,EdMjFv2tPBB,25:57,17583,14736,309,Esportes
131,ULT4Zvp20S,28:55,1922,1434,377,Tecnologia
132,aPKQWybhzywfJ,35:19,13446,10476,115,Noticias
133,4f0RxdHUeu jNx4A,33:21,6656,1883,951,Filmes
134,9BOjL145R,44:14,11079,9960,1074,Jogos
135,XW2MXZETTNJkRAAK5,35:47,789,73,469,Moda
136,QunOF,43:05,28388,15946,6753,Moda
137,SBrTKV,18:50,16103,6977,4592,Educacao
138,GU7UmVBzoUr0a,01:55,23877,11704,2295,Esportes
139,0 1lekNeIwF3,15:06,28504,13146,7523,Filmes
140,6Q16n7C,10:36,8924,5220,781,Esportes
141,uss1kvQZHBg3L,04:13,15648,5792,4747,Moda
142,5vZgCH,39:17,29752,18167,420,Tecnologia
143,wB5J9AY,39:08,26297,19080,716,Culinaria
144,8yQU4kvpQHorcEm92r,19:08,22322,6250,15544,Educacao
145,o5vYVredzwbLo6jyVt5P,14:18,18603,9515,515,Musica
146,oQRdE3ift,34:34,28402,12171,14272,Musica
147,0czVjpNgY,05:12,6309,4872,617,Filmes
148,lmxfiFZ6US,20:19,11461,4664,1696,Filmes
149,UAlnNXYGZR0,32:48,8665,544,3707,Tecnologia
150,mYnACbH12fhU0KXX8T,43:10,3284,1308,287,Esportes
151,4Scyxh,07:40,22630,6823,14667,Noticias
152,rUYVXCP,13:45,20571,27,16923,Jogos
153,QUpoRv 632,24:05,22700,7179,187,Musica
154,KE45n9Nm2H9pMUP378,16:23,13086,9249,1018,Noticias
155,uUil05,29:12,17266,6793,9160,Vlogs
156,IF6oX 8nn652,26:26,28520,15180,7241,Vlogs
157,qqAlZvDm8r,48:39,26023,3640,3338,Vlogs
158,QS6l42rKap,10:57,15256,2937,4198,Esportes
159,qAU3IvOpk3ii,03:12,974,248,184,Filmes
160,ThKs du36d,15:05,2419,291,320,Culinaria
161,8JR9gecPDOF,02:19,5157,3235,342,Educacao
162,bHvTJCvQHT,19:05,20206,910,247,Tecnologia
163, kQuLDmP5z8w,06:21,12219,2912,2469,Esportes
164,HpsDi  K8xp5dc,14:18,13928,8221,2101,Educacao
165,CUZ1dzYUbzp9XY,06:56,19476,9600,3666,Educacao
166,G96jrjtmLvNaDbP1,08:58,19557,15046,1141,Filmes
167,flsgvbdbGTZbTP,10:50,28145,285,1286,Esportes
168,QSVKg0ArKAEz7f lvWx,55:42,13021,5243,7533,Educacao
169,ivTJ5MSW 30ox,49:28,24986,3593,9348,Culinaria
170,VrlAJahV2XtFBIKMe7,16:57,11208,5945,4722,Filmes
171,Jr9bB5Jd,14:57,10113,1529,2761,Esportes
172,upmbQlkQxjDEW,28:28,31059,24933,2923,Moda
173,S7omqjX16PRjJNG8RvA,31:28,8339,1570,1451,Musica
174,XZyWFIIO,10:05,14045,3128,7683,Educacao
175,H vUyL5SoMU,59:34,18328,2151,837,Moda
176,spFv3TP,53:11,13599,7290,215,Noticias
177,gbxNkdPvAahoS11Hp5UZ,02:06,29219,5730,9003,Musica
178,cuEU5dKgZjkvnWqKK,53:08,1017,322,69,Educacao
179,ypzGatE,50:23,11308,10471,452,Jogos
180,XhOEYm,41:47,10346,7491,1972,Culinaria
181,kWfRH2,25:26,277,254,6,Noticias
182,B3dHyrWB,25:51,13023,6106,2941,Tecnologia
183,gL2gUK3t66Z5yB,34:21,15497,3332,3024,Noticias
184,TrrEzXGyW5i26,12:18,19179,2160,4430,Tecnologia
185,iZhs5VuQhbCh,27:19,6303,5207,32,Moda
186,JkDhIIwE,07:02,23804,13415,2578,Moda
187,Dw7JXUL9,50:30,7160,5383,1278,Vlogs
188,c11sYTKv7l99cbrd,38:29,5102,515,1397,Musica
189,Cq3SaaaQ,30:41,2711,845,1388,Esportes
190,ICRH82EfLMq78Iam,09:38,24559,326,2576,Tecnologia
191,7MqkPq2BdCjHllUN,16:44,18684,11731,3968,Musica
192,F3DJtVC1k,52:52,10126,3585,1251,Esportes
193,8WuzKSnBKBd G,19:58,18453,10616,4958,Moda
194,j45SAglUIMGz,08:09,6960,6347,411,Culinaria
195,AiZ2j,52:33,3511,881,1027,Tecnologia
196,APsIXmOU,01:52,26004,4620,4616,Esportes
197,PJGnRn3,59:56,22075,7164,11240,Moda
198,UPG2N3DB7ovtfKb1W6Mm,41:36,8858,7972,682,Jogos
199,ET3qo7blq3Yqbi,25:05,4627,2747,203,Filmes
200,5uGjpzPMCMP,49:40,126,3,73,Educacao
201,kXUuMk9LO5bnP8oG,05:54,31043,1660,8152,Musica
202,j2iq6xDwvgmMw,00:19,10187,8144,1187,Culinaria
203,Vth2K7vbu,35:21,8122,1485,4570,Vlogs
204,PLj8NCehUT,17:14,15500,11365,15,Educacao
205,pSM1 6 UFF,37:47,27860,2004,4878,Esportes
206,TFLLwtFe7SSm6O,05:14,22513,19025,2567,Jogos
207,RD6Eors,51:53,22991,6639,15297,Culinaria
208,yHreZ,10:58,6478,4327,135,Esportes
209,i7j7c,53:45,718,98,277,Vlogs
210,6mE7x69TI8L,30:12,31158,7938,4912,Noticias
211,3vs8GUjQWbKZg,29:26,17630,14039,3314,Filmes
212,FoWG2ZkK Sz23,01:54,12704,610,8306,Vlogs
213,HREElXS3DvSWf2dhk,18:34,29045,2801,2714,Tecnologia
214,TKW7U4Zu,01:19,31918,5431,13009,Esportes
215,AHMehE0QeEkeDv5Ck,19:23,7717,920,1104,Educacao
216,u3STtBnVHzwIu51,21:29,10420,7949,608,Jogos
217,7C6lMFm,13:58,26194,24693,547,Vlogs
218,riIGXYMSA3KdCRyUjyk1,39:38,714,607,98,Culinaria
219,CKcRh0wqKWDWEx 0IR,04:33,5523,2760,567,Educacao
220,lt8nFRdbX8,35:45,18908,13220,3287,Vlogs
221,NwjUqiVR6P,22:54,4235,1185,1567,Esportes
222,IwcWN,02:20,32421,22563,5876,Esportes
223,lWhHop4Q3qmOPjQP,45:11,21888,5427,6713,Educacao
224,nkBfuB,31:27,11120,9114,1555,Educacao
225,OE6VS0b4EZuL,49:12,493,310,20,Vlogs
226,M54Gfl,35:44,6777,4372,1018,Vlogs
227,PRXi3v8SfOSZD6wamvi,10:03,7379,3302,3524,Esportes
228,j5jKSqjlZRxpxu6NCv,47:23,23641,1432,5663,Culinaria
229,HiOPqb2COm,01:08,23349,20777,2167,Moda
230,5X89LUBn56BR,15:37,8457,4794,722,Jogos
231,HDDk78lEv,22:50,29264,13139,1384,Vlogs
232,DpcbgE,54:16,19770,4024,4825,Educacao
233,oc9E5WVLuBnLwe863A,57:13,25190,5889,1794,Tecnologia
234,xNww2eq23yDqIJz7,13:50,5314,2166,881,Tecnologia
235,ROzfWhQ,07:15,31562,24406,2803,Jogos
236,YPn8MFw,41:38,13066,6348,3512,Tecnologia
237,cDi49i,09:52,15487,3064,4295,Vlogs
238,NqlE8H2G0Kz,06:37,25313,12539,9693,Jogos
239,vqgin,00:16,2968,1736,396,Filmes
240,ME8ERdtTvhvU0tfQ1s,56:22,17206,16620,185,Moda
241,faQ06kapimloQpu,57:05,25879,296,4151,Moda
242,sXleq,01:59,8410,3597,3396,Vlogs
243,QdLph8ivd5xjoK uE,24:52,4847,1765,97,Educacao
244,wVsk4Rte3,28:27,14788,11596,2956,Culinaria
245,aGOFHQ,29:45,20488,7977,12331,Esportes
246,zq2UQc8s,34:09,6792,5548,194,Vlogs
247,7U4V3Iop5M1SkRA,13:26,8259,5378,405,Musica
248,s5wqN,32:30,31022,6015,7041,Filmes
249,d7i i,05:31,11428,8292,308,Jogos
250,lNNZYT1bzgCefaLYuQ,54:48,22005,9931,7825,Jogos
