1,2MkHq,26:57,29426,1512,17815,Noticias
2,a9scrUfv,58:04,26806,3779,11532,Filmes
3,FtjP1,33:42,15815,8788,6456,Vlogs
4,Uw3IfRlUMy96R,55:45,9569,2956,4101,Tecnologia
5,fhclb,09:49,26318,20589,5496,Moda
6,zGbKB4kfQ1,00:41,12757,9330,2827,Moda
7,xKLCqhHik4L,18:32,25896,4355,17320,Tecnologia
8,H On34ZRkrzj2cp7Q1zw,29:29,12987,8541,1676,Jogos
9,GoSsBea7rTk5aeSbD,13:54,3878,2166,1047,Vlogs
10,F783 wcUSxgw1d,59:18,3666,2923,129,Moda
11,fqeGqlEPZovOdOXjLq,39:46,15809,11981,503,Moda
12,F B3jmPm7CVoJj5hi,18:55,24809,17124,771,Musica
13,ROPNMPm,55:22,22687,389,8307,Educacao
14,wLQuXsyrz7gGYlf,32:52,4521,377,1150,Esportes
15,06X OJQyIR,51:50,6058,782,2981,Musica
16,H6WKStWHq8S7Xvj,40:42,2466,1335,985,Filmes
17,zdb NNz,51:46,4413,3510,23,Moda
18,S66miVvalGHoQBz,44:42,18898,8636,9692,Educacao
19,3vaXhG INKWeTUQD,20:31,10420,10079,196,Culinaria
20,RUYkUZ,27:43,12553,11094,1145,Culinaria
21,MAf7z,46:12,4107,3085,501,Musica
22,emnP rsJc4gGG3i9,35:43,279,63,208,Filmes
23,rxGux,48:08,23846,14913,5018,Noticias
24,qkADMwCMzgcFJXHsg,27:22,16179,1856,10800,Esportes
25,RjAi0qYdH5tc3JmsAPpQ,39:38,12288,11941,331,Noticias
26,0fuTWDyN,53:08,12922,1611,708,Esportes
27,49Hkjaq0nPcWEF79x,07:29,29560,17493,7880,Esportes
28,YqWMZQSIItqzUMSmV8,34:58,20894,18546,1235,Vlogs
29,g3tRfsPWL,24:37,26833,12586,2644,Musica
30,PMzAXN44EpJT,12:20,32174,13521,13609,Educacao
31,FFsROa4upxPnkSH,55:31,12901,3552,3851,Tecnologia
32,xe8fnHg7yI ,08:11,28099,1706,20654,Educacao
33,tZAD6iC4TRG,12:43,7363,6961,285,Culinaria
34,VIlrJvv5WQUf,26:56,13538,2919,8190,Moda
35,rKkJuWH3,47:03,9853,799,779,Musica
36,C6EQ3eMdN,31:40,7140,1824,615,Filmes
37,RL1 usa4D0YeIF,02:02,28884,21095,6125,Jogos
38,fMW0LNQ2kJEmUok,16:44,30597,19843,8913,Noticias
39,8AWVyby6eeijM,11:44,7924,551,4086,Musica
40,oBJYh8titTq0ek,37:48,715,536,137,Vlogs
41,RR9VCy7EfHIPbpiEftl,34:41,21865,1434,5258,Musica
42,jOdPKGYE6FAxIKkUDL,18:44,27410,19594,854,Noticias
43,nn5XT59z2DvUzeG,24:25,22448,627,15533,Moda
44,I0VdzwV4,16:07,28595,13624,5231,Filmes
45,tT2iMnswGY0vp,47:21,5340,699,3360,Musica
46,EsBbI8NmLRbfLp,32:22,26816,11969,4337,Jogos
47,2XDqkbe1m1sIyP,57:43,28641,25505,753,Culinaria
48,idG8Mg8x j2H4e,41:17,15459,463,1625,Musica
49,W 4WSF ,34:53,12960,7218,1841,Jogos
50,L2foFvHVOxY0dxaBQcCH,41:59,13359,7825,763,Musica
51,3roSi aYzTpwix,20:11,18665,18159,334,Filmes
